/mnt/d/index_audio_v3/index_audio/Audio_data_base/corpus_fi.bin
0	0	0	0	0	0	0	0	0	0	17	79	237	206	410	520	236	220	117	6	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	2	32	56	89	127	543	894	110	81	83	28	3	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	1	16	85	417	587	496	212	138	82	14	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	1	9	64	238	694	695	249	89	9	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	6	64	542	546	422	219	113	77	53	6	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	33	82	131	239	541	491	286	134	70	35	6	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	2	28	37	55	330	526	608	346	51	32	32	1	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	5	195	263	542	603	229	117	66	27	1	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	16	186	283	230	244	340	279	312	157	1	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	54	271	241	196	222	252	245	256	267	44	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	3	69	177	385	471	320	249	218	149	7	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	1	38	42	103	211	535	678	313	56	71	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	1	31	66	178	646	810	200	97	19	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	3	60	69	194	601	768	210	78	61	4	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	130	174	129	153	386	420	214	173	184	85	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	79	219	293	386	440	366	162	89	13	1	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	19	78	130	251	522	553	226	153	99	17	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	58	195	145	177	296	454	398	199	115	11	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	12	125	298	557	583	318	138	17	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	7	28	108	260	330	284	280	281	311	112	42	4	1	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	3	74	297	272	211	174	169	203	232	319	91	3	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	4	15	92	164	405	466	258	239	196	185	21	3	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	1	23	48	659	1230	71	15	1	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	2	9	32	290	493	302	194	262	243	190	30	1	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	1	48	212	198	230	229	341	296	350	140	3	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	10	13	11	115	804	946	124	25	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	8	28	86	108	247	412	614	374	117	42	10	2	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	1	16	58	142	408	472	371	229	224	101	24	2	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	1	11	17	56	196	652	822	214	54	25	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	4	60	134	226	208	274	391	374	242	108	26	1	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	252	233	211	238	315	331	313	155	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	12	70	100	206	574	582	312	183	9	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	5	138	304	554	679	210	76	42	25	15	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	6	18	67	103	250	542	569	279	130	41	29	14	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	1	1	58	248	380	365	309	337	225	111	12	1	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	3	7	25	77	131	158	555	714	121	109	110	35	3	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	5	58	171	314	527	446	190	218	88	27	4	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	27	345	207	161	162	182	308	587	69	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	1	38	120	177	195	401	576	182	162	156	40	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	21	69	635	1221	79	22	1	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	11	941	1063	33	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	9	953	1075	11	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	729	1318	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	7	68	131	133	151	350	577	330	190	71	33	7	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	13	103	388	671	401	242	137	90	3	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	2	53	130	189	549	740	172	122	69	22	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	1	21	804	1194	26	2	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	7	136	211	387	309	311	293	166	189	39	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	3	71	97	136	221	308	475	535	188	14	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	6	18	55	153	270	392	524	474	131	25	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	1	5	27	67	66	190	629	691	180	76	66	35	14	1	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	3	6	37	109	217	270	320	362	421	201	83	17	2	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	17	47	151	179	207	215	375	567	201	76	13	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	59	255	351	394	281	411	179	100	18	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	27	42	95	204	456	797	364	54	9	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	6	46	55	147	275	457	495	271	180	94	22	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	7	43	74	247	615	661	266	89	38	8	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	5	12	13	19	58	753	1075	51	24	17	13	8	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	99	352	362	324	230	163	219	266	33	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	29	185	295	523	461	328	130	91	6	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	1	5	14	85	179	256	495	419	277	207	84	17	9	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	1	57	445	529	470	411	131	3	1	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	3	8	36	114	286	331	273	238	286	267	154	42	10	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	2	115	260	369	285	287	357	171	122	80	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	9	209	560	1036	201	33	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	809	1239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	528	1520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	52	230	679	787	243	57	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	2	65	182	331	494	445	188	189	112	38	2	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	3	30	208	195	212	243	350	411	341	51	4	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	4	41	74	132	178	368	737	364	91	53	6	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	662	1386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	1	63	157	155	181	265	478	459	232	57	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	17	44	71	219	584	706	302	54	45	6	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	14	57	69	79	144	598	607	264	136	58	18	4	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	24	44	33	61	667	985	156	58	20	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	14	51	83	99	185	437	547	419	150	54	9	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	19	74	78	36	649	898	168	90	33	3	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	2	93	369	530	642	269	88	34	15	6	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	1	21	77	177	304	378	492	334	166	60	34	4	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	3	31	78	126	195	478	554	408	105	54	11	5	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	1	11	85	246	257	304	434	414	270	26	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	5	12	45	96	121	105	498	784	98	113	121	50	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	3	76	86	66	87	501	748	269	165	45	2	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	4	78	155	631	998	59	46	45	19	13	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	73	261	629	762	227	95	1	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	1	72	104	132	191	342	567	390	200	46	3	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	16	47	136	297	452	627	281	97	67	27	1	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	109	225	175	150	188	273	443	424	60	1	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	4	24	96	107	210	424	628	392	140	23	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	34	117	265	592	642	246	72	33	25	19	3	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	10	105	235	259	342	451	308	242	90	6	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	1	15	44	76	59	136	618	608	291	158	38	4	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	2	26	75	86	124	585	739	245	138	25	3	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	16	101	174	271	485	529	153	101	122	93	3	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	12	42	127	205	566	671	222	140	58	5	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	2	34	70	136	278	394	535	380	169	44	6	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	13	116	445	464	524	293	105	65	23	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	5	66	107	70	256	468	395	420	207	52	2	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	66	158	178	260	323	334	322	189	172	46	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	901	1140	7	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	756	1292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	6	19	170	1823	27	3	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	10	15	46	228	286	487	368	233	279	79	12	5	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	18	86	655	1189	92	7	1	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	68	236	228	529	462	207	185	92	35	6	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	11	113	287	236	287	368	367	282	80	17	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	8	22	131	112	226	472	474	347	195	56	5	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	1	9	85	456	465	520	324	126	52	9	1	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	3	71	289	623	661	339	61	1	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	5	66	211	218	462	541	294	193	51	7	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	12	44	116	124	214	410	490	337	209	92	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	1	49	189	225	515	491	356	217	5	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	18	42	107	289	552	577	292	102	33	26	6	4	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	1	13	92	136	228	200	218	301	405	304	143	7	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	10	18	34	96	708	1020	99	44	5	11	3	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	6	23	43	118	590	1057	129	49	31	2	0	0	0	0	0	0	0	0	0	0	
